product_id;product_art;product_name;product_count;product_price;product_sum;product_orderquant;order_id;document_type;createdAt;updatedAt;documentStatus
3012831;10498;"Сережки ""Верона""";7;12;84;7;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012832;10499;"Сережки ""Бесконечность Gold """;4;6;24;4;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012833;10500;"Сережки ""Аристократка""";9;30;270;9;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012834;10502;"Женский браслет ""Цепи Gold""";1;30;30;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012835;10503;"Женский браслет ""Нежность White""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012836;10504;"Женский браслет ""Сердце""";1;23;23;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012837;10505;"Женский браслет ""Набор многослойный Blue""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012838;10508;"Женский браслет ""Love Peachy""";0;26;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012839;10509;"Длинная цепочка ""Ундина""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012840;0;"Кулон на цепочке ""Страсть""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012841;10511;"Кулон на цепочке, подвеска ""Сердцебиение""";;;0;;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012842;10512;"Двойная цепочка ""Птица 2""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012843;10513;"Цепочка ""Птица""";;0;0;;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012844;10514;"Длинная цепочка, кулон ""Оазис""";10;20;200;10;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012845;10515;"Цепочка с кулоном ""Надежда""";3;6;18;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012846;10516;"Цепочка с кулоном ""Магия света""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012847;10519;"Цепочка с кулоном ""Кольцо""";1;12;12;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012848;10520;"Длинная цепочка с кулоном ""Ключ""";1;0;0;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012849;10521;"Длинная цепочка ""Кипарис""";;0;0;;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012850;10522;"Кулон ""Капля дождя""";2;10;20;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012851;10523;"Цепочка с кулоном ""Капля воды""";2;12;24;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012852;10525;"Двойная цепочка с кулоном ""Ангел""";7;19;133;7;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012853;10526;"Двойная цепочка, кулон, подвеска ""Египет""";0;;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012854;10527;"Цепочка, кулон ""Дуга""";1;16;16;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012855;10528;"Цепочка с кулоном ""Горизонталь""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012856;10529;"Цепочка с кулоном-сердцем""Глубина""";1;0;0;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012857;10530;"Цепочка с кулоном ""Тригонометрия""";2;9;18;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012858;10532;"Тройная цепочка, колье, украшение на шею ""Богема 2""";28;20;560;28;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012859;10534;"Цепочка с кулоном ""Бесконечность """;7;9;63;7;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012860;10535;"Длинная цепочка ""Ассоль""";4;14;56;4;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012861;10537;"Кулон ""Антарктида""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012862;10538;"Длинная цепочка ""Агония""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012863;10539;"Мужская кожаная сумка ""Кент Black""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012864;10543;"Мужская кожаная сумка ""Оптима Black""";1;399;399;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012865;10547;"Женский клатч ""Зоя Beige""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012866;10548;"Женский клатч ""Калеопсис Dark Blue""";1;188;188;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012867;10549;"Женский клатч ""Калеопсис Red""";1;145;145;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012868;10550;"Женский клатч ""Калеопсис Beige""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012869;10551;"Женский клатч ""Лас Вегас White""";2;130;260;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012870;10552;"Женский клатч ""Голливуд Black""";1;140;140;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012871;10553;"Женский клатч ""Голливуд Silver""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012872;10555;"Женский клатч ""Конверт Black""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012873;10556;"Женский клатч ""Голографический клатч Pink""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012874;10557;"Женская повседневная сумка мини ""Мадрид White""";1;190;190;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012875;10558;"Женский клатч ""Ямайка Ginger""";1;170;170;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012876;10559;"Женский клатч ""Ямайка Dark Brown""";1;170;170;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012877;10560;"Женский клатч ""Ямайка Black""";1;170;170;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012878;10562;"Женский клатч ""Ягодка Yellow""";1;101;101;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012879;10563;"Женский клатч ""Ягодка Lilac""";0;140;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012880;10564;"Женский клатч ""Ягодка Blue""";1;101;101;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012881;10566;"Женский клатч ""Ягодка Ginger""";1;78;78;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012882;10569;"Женский клатч ""Ягодка White""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012883;10570;"Женский клатч ""Юпитер Dark Gray""";1;134;134;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012884;10571;"Женский клатч ""Юпитер Black""";3;148;444;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012885;10573;"Женский клатч ""Эльза Brown""";1;170;170;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012886;10574;"Женский клатч ""Эльвира 2 Black""";2;85;170;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012887;10575;"Женский клатч ""Эльвира 1 Light Pink""";5;95;475;5;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012888;10576;"Женский клатч ""Чикаго Black""";1;156;156;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012889;10577;"Женский клатч ""Чикаго Pink""";1;135;135;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012890;10580;"Женский клатч ""Травка2 Ginger""";1;98;98;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012891;10581;"Женский клатч ""Травка2 Black""";5;91;455;5;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012892;10582;"Женский клатч ""Травка Light Gray""";1;104;104;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012893;10583;"Женский клатч ""Травка Purple""";1;136;136;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012894;10584;"Женский клатч ""Травка White""";2;126;252;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012895;10585;"Женский клатч ""Травка Black""";1;126;126;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012896;10586;"Женский клатч ""Сюзанна Pink""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012897;10588;"Женский клатч ""Сингапур Red""";1;143;143;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012898;10590;"Женский клатч ""Мира Gray""";1;121;121;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012899;10592;"Женский клатч ""Мира Pink""";0;121;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012900;10593;"Женский клатч ""Мира Red""";1;121;121;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012901;10594;"Женский клатч ""Сан-Франциско Beige""";3;190;570;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012902;10595;"Женский клатч ""Сан-Франциско Bright pink""";1;154;154;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012903;10596;"Женский клатч ""Сан-Франциско Pink""";3;174;522;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012904;10597;"Женский клатч ""Сан-Франциско Purple""";1;190;190;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012905;10598;"Женский клатч ""Сан-Франциско Black""";2;154;308;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012906;10599;"Женский клатч ""Сан-Франциско Green""";1;129;129;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012907;10600;"Женский клатч ""Ромашка Burgundy""";0;195;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012908;10601;"Женский клатч ""Ромашка Dark gray""";1;195;195;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012909;10602;"Женский клатч ""Ромашка Green""";1;195;195;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012910;10603;"Женский клатч ""Ромашка Light gray""";3;195;585;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012911;10604;"Женский клатч ""Миссис Light pink""";2;126;252;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012912;10605;"Женский клатч ""Миссис Gray""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012913;10606;"Женский клатч ""Почтальонка Brown""";1;116;116;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012914;10607;"Женский клатч ""Неаполь Black""";2;112;224;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012915;10608;"Женский клатч ""Монреаль Blue""";2;152;304;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012916;10609;"Женский клатч ""Монреаль Black""";3;153;459;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012917;10610;"Женский клатч ""Монреаль Ginger""";2;0;0;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012918;10611;"Женский клатч ""Монреаль Dark Brown""";0;153;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012919;10612;"Женский клатч ""Молодость 2 Black""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012920;10613;"Женский клатч ""Молодость Burgundy""";1;106;106;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012921;10614;"Женский клатч ""Молодость Black""";1;115;115;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012922;10615;"Женский клатч ""Милан Black""";1;112;112;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012923;10616;"Женский клатч ""Милан Burgundy""";1;100;100;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012924;10617;"Женский клатч ""Милан Light pink""";0;106;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012925;10620;"Женский клатч ""Луна Beige""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012926;10622;"Женский клатч ""Крошка 2 Black""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012927;10623;"Женский клатч ""Крошка Black""";1;123;123;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012928;10624;"Женский клатч ""Крошка Brown""";0;144;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012929;10625;"Женский клатч ""Крошка Silver""";2;143;286;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012930;10627;"Женский клатч ""Филадельфия Black""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012931;10628;"Женский клатч ""Филадельфия Khaki""";1;160;160;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012932;10629;"Женский клатч ""Филадельфия Gray""";1;160;160;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012933;10630;"Женский клатч ""Филадельфия Pink""";3;145;435;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012934;10631;"Женский клатч ""Кокетка Pink""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012935;10632;"Женский клатч ""Калифорния Red""";1;200;200;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012936;10633;"Женский клатч ""Калифорния Black""";2;126;252;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012937;10634;"Женский клатч ""Калейдоскоп Black""";3;205;615;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012938;10636;"Женский клатч ""Диего Light pink""";3;191;573;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012939;10637;"Женский клатч ""Диего Light Gray""";4;190;760;4;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012940;10638;"Женский клатч ""Диего Black""";5;187;935;5;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012941;10639;"Женский клатч ""Диего Ginger""";1;189;189;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012942;10640;"Женский клатч ""Антония Black""";2;137;274;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012943;10643;"Женский клатч ""Антония Brown""";2;167;334;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012944;10644;"Женский клатч ""Гаити Red""";4;80;320;4;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012945;10645;"Женский клатч ""Гаити Dark Black""";6;116;696;6;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012946;10646;"Женский клатч ""Гаити Dark Blue""";2;95;190;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012947;10647;"Женский клатч ""Гаити Ginger""";4;73;292;4;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012948;10648;"Женский клатч ""Полночь White""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012949;10649;"Женский клатч ""Полночь Black""";4;140;560;4;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012950;10652;"Женский клатч ""Венеция Bright pink""";1;104;104;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012951;10653;"Женский клатч ""Венеция Purple""";1;133;133;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012952;10654;"Женский клатч ""Венеция Pink""";1;133;133;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012953;10655;"Женский клатч ""Венеция Black""";4;90;360;4;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012954;10656;"Женский клатч ""Венеция Green""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012955;10657;"Женский клатч ""Венеция Yellow""";1;133;133;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012956;10658;"Женский клатч ""Акварель3 Red""";2;88;176;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012957;10659;"Женский клатч ""Кисточка Black""";1;125;125;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012958;10660;"Женский клатч ""Кисточка Light Brown""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012959;10661;"Женский клатч ""Кисточка Light Pink""";1;168;168;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012960;10662;"Женский клатч ""Звездное небо Black""";1;134;134;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012961;10663;"Женский клатч ""Звездное небо Silver""";3;138;414;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012962;10664;"Женский клатч ""Берилла Gray""";1;158;158;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012963;10665;"Женский клатч ""Берилла Black""";3;130;390;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012964;10667;"Женский клатч ""Ассоль White""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012965;10670;"Женский клатч ""Барби Black""";1;138;138;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012966;10672;"Женский клатч ""Барби Pink""";1;190;190;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012967;10674;"Женский клатч ""Алегра Black""";2;176;352;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012968;10675;"Женский клатч ""Алегра Red""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012969;10676;"Женский клатч ""Алегра Pink""";1;186;186;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012970;10678;"Женский клатч ""Болонья Black""";2;114;228;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012971;10679;"Женский клатч ""Болонья Gray""";2;87;174;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012972;10680;"Женский клатч ""Асимметрия 2 Lilac""";1;87;87;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012973;10681;"Женский клатч ""Асимметрия 2 Bright pink""";1;64;64;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012974;10682;"Женский клатч ""Асимметрия 2 Ginger""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012975;10683;"Женский клатч ""Асимметрия 2 Red""";1;80;80;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012976;10684;"Женский клатч ""Асимметрия 2 Dark Brown""";5;80;400;5;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012977;10685;"Женский клатч ""Асимметрия 2 Black""";2;73;146;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012978;10686;"Женский клатч ""Асимметрия 2 Pink""";3;64;192;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012979;10687;"Женский клатч ""Асимметрия 2 Dark Blue""";2;77;154;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012980;10689;"Женский клатч ""Акварель Pink""";1;75;75;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012981;10690;"Женская повседневная сумка ""Камила 2 Silver""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012982;10691;"Женская повседневная сумка ""Камила 1 Gold""";3;280;840;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012983;10692;"Женская повседневная сумка ""Камила 1 Pink""";2;280;560;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012984;10693;"Женская повседневная сумка ""Набор Славия White""";1;280;280;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012985;10695;"Женская повседневная сумка ""Дарина Gray""";1;350;350;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012986;10696;"Женская повседневная сумка ""Дарина Black""";1;350;350;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012987;10697;"Женская повседневная сумка ""Дарина Red""";1;350;350;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012988;10698;"Женская повседневная сумка ""Лидия Silver""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012989;10699;"Женская повседневная сумка ""Янина Silver""";2;280;560;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012990;10700;"Женская повседневная сумка ""Сиена Black""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012991;10701;"Женская повседневная сумка ""Сиена Silver""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012992;10703;"Женская повседневная сумка ""Марианна Pink""";1;330;330;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012993;10704;"Женская повседневная сумка ""Лос Анджелес Beige""";2;180;360;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012994;10705;"Женская повседневная сумка ""Лос Анджелес White""";1;228;228;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012995;10706;"Женская повседневная сумка ""Лос Анджелес Light brown""";1;233;233;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012996;10709;"Женская повседневная сумка ""Лейла Light gray""";2;195;390;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012997;10710;"Женская повседневная сумка ""Кантри Ginger""";3;162;486;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012998;10711;"Женская повседневная сумка ""Кантри Black""";2;152;304;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012999;10712;"Женская повседневная сумка ""Луиза Gray""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013000;10713;"Женская повседневная сумка ""Бахрома Cropp Town, Gray""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013001;10714;"Женская повседневная сумка ""Донна Black""";2;472;944;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013002;10715;"Женская повседневная сумка ""Донна Silver metallic""";3;455;1365;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013003;10716;"Женская повседневная сумка ""Мадагаскар Black""";2;180;360;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013004;10718;"Женская повседневная сумка ""Братислава Dark Brown""";1;154;154;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013005;10719;"Женская повседневная сумка ""Братислава Ginger""";2;184;368;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013006;10720;"Женская повседневная сумка ""Бахрома""";3;265;795;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013007;10721;"Женская повседневная сумка ""Барышня Red""";2;137;274;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013008;10722;"Женская повседневная сумка ""Барышня, Lilac""";1;257;257;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013009;10723;"Женская повседневная сумка ""Барышня, Black""";1;265;265;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013010;10724;"Женская повседневная сумка ""Аристократка Lilac""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013011;10725;"Женская повседневная сумка ""Аристократка Black""";0;350;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013012;10726;"Женская повседневная сумка ""Аристократка Gray""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013013;10727;"Женская повседневная сумка ""Аристократка Red""";2;305;610;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013014;10728;"Женская повседневная сумка-саквояж ""Агата Red""";2;410;820;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013015;10730;"Женская повседневная сумка ""Агата Light Pink""";1;490;490;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013016;10732;"Женская повседневная сумка-саквояж ""Агата Lilac""";2;414;828;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013017;10733;"Женская кожаная сумка ""Элла Black""";0;750;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013018;10734;"Женская кожаная сумка ""Элла Dark Blue""";1;650;650;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013019;10737;"Женская кожаная сумка ""Пуговка 2 Red""";2;0;0;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013020;10738;"Женская кожаная сумочка,клатч ""Пуговка 3 Green""";1;570;570;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013021;10740;"Женская кожаная сумка-двойка ""Ариэль Red""";1;650;650;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013022;10742;"Женская кожаная сумка ""Асия Green""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013023;10743;"Женская кожаная сумка ""София Brown Matte""";1;750;750;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013024;10744;"Женская кожаная сумка ""София Blue""";0;750;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013025;10745;"Женская кожаная сумка ""София Black""";1;750;750;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013026;10746;"Женский повседневный рюкзак ""Креон""";1;160;160;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013027;10747;"Большой рюкзак для ноутбука, спорта, путешествий, городской ""Лаки""";0;330;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013028;10748;"Женский повседневный рюкзак ""Волф""";0;330;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013029;10750;"Женский повседневный рюкзак ""Хаус""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013030;10751;"Женский повседневный рюкзак ""Таун""";1;250;250;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013031;10752;"Большой вместительный рюкзак для ноутбука, спорта, городской ""Касио""";0;180;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013032;10753;"Женский повседневный рюкзак ""Гелена""";1;190;190;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013033;10754;"Женский повседневный рюкзак ""Эллен""";1;160;160;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013034;10755;"Женский повседневный рюкзак ""Кроха Black""";3;145;435;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013035;10757;"Женский повседневный рюкзак ""Хлоя""";1;250;250;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013036;10758;"Женский повседневный рюкзак ""Тамила""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3013037;10759;"Женский повседневный рюкзак ""Сандра Black""";1;246;246;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
