product_name;product_art;product_url;product_descr;product_unit;product_const;product_photo;createdAt;updatedAt;accCategoryId;accProductStatusId
"Женский клатч ""Барби Pink""";10672;https://xn--b1amp7bwb.com.ua/p612149013-zhenskij-klatch-barbi.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Алегра Black""";10674;https://xn--b1amp7bwb.com.ua/p612144399-zhenskij-klatch-alegra.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Алегра Red""";10675;https://xn--b1amp7bwb.com.ua/p612143064-zhenskij-klatch-alegra.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Алегра Pink""";10676;https://xn--b1amp7bwb.com.ua/p612142580-zhenskij-klatch-alegra.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Болонья Black""";10678;https://xn--b1amp7bwb.com.ua/p612137375-zhenskij-klatch-bolonya.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Болонья Gray""";10679;https://xn--b1amp7bwb.com.ua/p612136778-zhenskij-klatch-bolonya.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Асимметрия 2 Lilac""";10680;https://xn--b1amp7bwb.com.ua/p750724922-kopiya-zhenskij-klatch.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Асимметрия 2 Bright pink""";10681;https://xn--b1amp7bwb.com.ua/p612129343-zhenskij-klatch-asimmetriya.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Асимметрия 2 Ginger""";10682;https://xn--b1amp7bwb.com.ua/p612127895-zhenskij-klatch-asimmetriya.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Асимметрия 2 Red""";10683;https://xn--b1amp7bwb.com.ua/p612126673-zhenskij-klatch-asimmetriya.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Асимметрия 2 Dark Brown""";10684;https://xn--b1amp7bwb.com.ua/p612125697-zhenskij-klatch-asimmetriya.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Асимметрия 2 Black""";10685;https://xn--b1amp7bwb.com.ua/p612123967-zhenskij-klatch-asimmetriya.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Асимметрия 2 Pink""";10686;https://xn--b1amp7bwb.com.ua/p612119648-zhenskij-klatch-asimmetriya.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Асимметрия 2 Dark Blue""";10687;https://xn--b1amp7bwb.com.ua/p612115702-zhenskij-klatch-asimmetriya.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Акварель Pink""";10689;https://xn--b1amp7bwb.com.ua/p612108632-zhenskij-klatch-akvarel.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Камила 2 Silver""";10690;https://xn--b1amp7bwb.com.ua/p612096273-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Камила 1 Gold""";10691;https://xn--b1amp7bwb.com.ua/p612095221-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Камила 1 Pink""";10692;https://xn--b1amp7bwb.com.ua/p612095107-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Набор Славия White""";10693;https://xn--b1amp7bwb.com.ua/p612011155-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Дарина Gray""";10695;https://xn--b1amp7bwb.com.ua/p612004760-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Дарина Black""";10696;https://xn--b1amp7bwb.com.ua/p612004553-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Дарина Red""";10697;https://xn--b1amp7bwb.com.ua/p612004342-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Лидия Silver""";10698;https://xn--b1amp7bwb.com.ua/p612000994-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Янина Silver""";10699;https://xn--b1amp7bwb.com.ua/p611986600-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Сиена Black""";10700;https://xn--b1amp7bwb.com.ua/p611973646-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Сиена Silver""";10701;https://xn--b1amp7bwb.com.ua/p611973560-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Марианна Pink""";10703;https://xn--b1amp7bwb.com.ua/p611918840-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Лос Анджелес Beige""";10704;https://xn--b1amp7bwb.com.ua/p611917797-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Лос Анджелес White""";10705;https://xn--b1amp7bwb.com.ua/p611917331-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Лос Анджелес Light brown""";10706;https://xn--b1amp7bwb.com.ua/p611916730-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Лейла Light gray""";10709;https://xn--b1amp7bwb.com.ua/p611892458-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Кантри Ginger""";10710;https://xn--b1amp7bwb.com.ua/p611883694-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Кантри Black""";10711;https://xn--b1amp7bwb.com.ua/p611882855-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Луиза Gray""";10712;https://xn--b1amp7bwb.com.ua/p611879323-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Бахрома Cropp Town, Gray""";10713;https://xn--b1amp7bwb.com.ua/p611877761-zhenskaya-povsednevnaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Донна Black""";10714;https://xn--b1amp7bwb.com.ua/p611871924-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Донна Silver metallic""";10715;https://xn--b1amp7bwb.com.ua/p611871666-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Мадагаскар Black""";10716;https://xn--b1amp7bwb.com.ua/p611869646-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Братислава Dark Brown""";10718;https://xn--b1amp7bwb.com.ua/p611866461-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Братислава Ginger""";10719;https://xn--b1amp7bwb.com.ua/p611866435-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Бахрома""";10720;https://xn--b1amp7bwb.com.ua/p611539813-zhenskaya-povsednevnaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Барышня Red""";10721;https://xn--b1amp7bwb.com.ua/p611529867-zhenskaya-povsednevnaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Барышня, Lilac""";10722;https://xn--b1amp7bwb.com.ua/p611529515-zhenskaya-povsednevnaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Барышня, Black""";10723;https://xn--b1amp7bwb.com.ua/p611529326-zhenskaya-povsednevnaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Аристократка Lilac""";10724;https://xn--b1amp7bwb.com.ua/p611528661-zhenskaya-povsednevnaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Аристократка Black""";10725;https://xn--b1amp7bwb.com.ua/p611528465-zhenskaya-povsednevnaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Аристократка Gray""";10726;https://xn--b1amp7bwb.com.ua/p611528112-zhenskaya-povsednevnaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Аристократка Red""";10727;https://xn--b1amp7bwb.com.ua/p611527710-zhenskaya-povsednevnaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка-саквояж ""Агата Red""";10728;https://xn--b1amp7bwb.com.ua/p611523228-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка ""Агата Light Pink""";10730;https://xn--b1amp7bwb.com.ua/p611522458-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка-саквояж ""Агата Lilac""";10732;https://xn--b1amp7bwb.com.ua/p611521291-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка ""Элла Black""";10733;https://xn--b1amp7bwb.com.ua/p611499972-zhenskaya-kozhanaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка ""Элла Dark Blue""";10734;https://xn--b1amp7bwb.com.ua/p611498793-zhenskaya-kozhanaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка ""Пуговка 2 Red""";10737;https://xn--b1amp7bwb.com.ua/p611489770-zhenskaya-kozhanaya-sumka.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумочка,клатч ""Пуговка 3 Green""";10738;https://xn--b1amp7bwb.com.ua/p611488215-zhenskaya-kozhanaya-sumochkaklatch.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка-двойка ""Ариэль Red""";10740;https://xn--b1amp7bwb.com.ua/p611463926-zhenskaya-kozhanaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка ""Асия Green""";10742;https://xn--b1amp7bwb.com.ua/p611456472-zhenskaya-kozhanaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка ""София Brown Matte""";10743;https://xn--b1amp7bwb.com.ua/p611425578-zhenskaya-kozhanaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка ""София Blue""";10744;https://xn--b1amp7bwb.com.ua/p611425268-zhenskaya-kozhanaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская кожаная сумка ""София Black""";10745;https://xn--b1amp7bwb.com.ua/p611424179-zhenskaya-kozhanaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский повседневный рюкзак ""Креон""";10746;https://xn--b1amp7bwb.com.ua/p610246668-zhenskij-povsednevnyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Большой рюкзак для ноутбука, спорта, путешествий, городской ""Лаки""";10747;https://xn--b1amp7bwb.com.ua/p610246666-bolshoj-ryukzak-dlya.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский повседневный рюкзак ""Волф""";10748;https://xn--b1amp7bwb.com.ua/p610246665-zhenskij-povsednevnyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский повседневный рюкзак ""Хаус""";10750;https://xn--b1amp7bwb.com.ua/p610246663-zhenskij-povsednevnyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский повседневный рюкзак ""Таун""";10751;https://xn--b1amp7bwb.com.ua/p610246662-zhenskij-povsednevnyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Большой вместительный рюкзак для ноутбука, спорта, городской ""Касио""";10752;https://xn--b1amp7bwb.com.ua/p610246661-bolshoj-vmestitelnyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский повседневный рюкзак ""Гелена""";10753;https://xn--b1amp7bwb.com.ua/p610246659-zhenskij-povsednevnyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский повседневный рюкзак ""Эллен""";10754;https://xn--b1amp7bwb.com.ua/p610246657-zhenskij-povsednevnyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский повседневный рюкзак ""Кроха Black""";10755;https://xn--b1amp7bwb.com.ua/p610246656-zhenskij-povsednevnyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский повседневный рюкзак ""Хлоя""";10757;https://xn--b1amp7bwb.com.ua/p610246652-zhenskij-povsednevnyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский повседневный рюкзак ""Тамила""";10758;https://xn--b1amp7bwb.com.ua/p610246650-zhenskij-povsednevnyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский повседневный рюкзак ""Сандра Black""";10759;https://xn--b1amp7bwb.com.ua/p610246648-zhenskij-povsednevnyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский повседневный рюкзак ""Радмила""";10760;https://xn--b1amp7bwb.com.ua/p610246647-zhenskij-povsednevnyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский повседневный рюкзак ""Ника White""";10761;https://xn--b1amp7bwb.com.ua/p610246646-zhenskij-povsednevnyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский повседневный рюкзак ""Молодость Silver""";10762;https://xn--b1amp7bwb.com.ua/p610246644-zhenskij-povsednevnyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский повседневный рюкзак ""Катрин """;10763;https://xn--b1amp7bwb.com.ua/p610246641-zhenskij-povsednevnyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский повседневный рюкзак для спорта, учебы, повседневный ""Иннес""";10764;https://xn--b1amp7bwb.com.ua/p610246640-zhenskij-povsednevnyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский повседневный рюкзак ""Жанна""";10765;https://xn--b1amp7bwb.com.ua/p610246639-zhenskij-povsednevnyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский повседневный рюкзак ""Диско 2 Silver""";10766;https://xn--b1amp7bwb.com.ua/p610246638-zhenskij-povsednevnyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский повседневный рюкзак ""Аманда""";10768;https://xn--b1amp7bwb.com.ua/p610246635-zhenskij-povsednevnyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский повседневный рюкзак ""Альбина""";10770;https://xn--b1amp7bwb.com.ua/p610246633-zhenskij-povsednevnyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский повседневный рюкзак ""Алигатор2""";10771;https://xn--b1amp7bwb.com.ua/p610246632-zhenskij-povsednevnyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский повседневный рюкзак ""Алигатор1""";10772;https://xn--b1amp7bwb.com.ua/p610246631-zhenskij-povsednevnyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский кожаный рюкзак ""Далида Silver""";10773;https://xn--b1amp7bwb.com.ua/p610246625-zhenskij-kozhanyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский кожаный рюкзак-сумка (трансформер) ""Милла Dark Brown""";10774;https://xn--b1amp7bwb.com.ua/p610246616-zhenskij-kozhanyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский кожаный рюкзак ""Каприз Silver""";10775;https://xn--b1amp7bwb.com.ua/p610246614-zhenskij-kozhanyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский кожаный рюкзак-сумка (трансформер) ""Ириша Red""";10778;https://xn--b1amp7bwb.com.ua/p610246608-zhenskij-kozhanyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский кожаный рюкзак-сумка(трансформер) ""Анжелика Black Glossy""";10779;https://xn--b1amp7bwb.com.ua/p610246605-zhenskij-kozhanyj-ryukzak.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Мужская кожаная сумка ""Кент Coffe""";10780;https://xn--b1amp7bwb.com.ua/p610246604-muzhskaya-kozhanaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Мужская кожаная сумка ""Круговорот Ginger""";10781;https://xn--b1amp7bwb.com.ua/p610246602-muzhskaya-kozhanaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Мужская кожаная сумка ""Стармен Dark Brown""";10783;https://xn--b1amp7bwb.com.ua/p610246599-muzhskaya-kozhanaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Мужская кожаная сумка ""Триумф Dark Brown """;10785;https://xn--b1amp7bwb.com.ua/p610246597-muzhskaya-kozhanaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Рамина""";10789;https://xn--b1amp7bwb.com.ua/p610246593-zhenskij-klatch-ramina.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Калеопсис Black""";10790;https://xn--b1amp7bwb.com.ua/p610246592-zhenskij-klatch-kaleopsis.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Лас Вегас Black""";10791;https://xn--b1amp7bwb.com.ua/p610246591-zhenskij-klatch-las.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Голливуд Gold""";10792;https://xn--b1amp7bwb.com.ua/p610246590-zhenskij-klatch-gollivud.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Конверт Brown""";10793;https://xn--b1amp7bwb.com.ua/p610246589-zhenskij-klatch-konvert.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Золотая пыль""";10794;https://xn--b1amp7bwb.com.ua/p610246588-zhenskij-klatch-zolotaya.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женская повседневная сумка мини ""Мадрид Beige""";10800;https://xn--b1amp7bwb.com.ua/p610246582-zhenskaya-povsednevnaya-sumka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Ямайка Red""";10801;https://xn--b1amp7bwb.com.ua/p610246581-zhenskij-klatch-yamajka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Ягодка Beige""";10802;https://xn--b1amp7bwb.com.ua/p610246580-zhenskij-klatch-yagodka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Эльза Black""";10804;https://xn--b1amp7bwb.com.ua/p610246578-zhenskij-klatch-elza.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Эльвира 2 Pink""";10805;https://xn--b1amp7bwb.com.ua/p610246577-zhenskij-klatch-elvira.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Эльвира 1 Black""";10806;https://xn--b1amp7bwb.com.ua/p610246576-zhenskij-klatch-elvira.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Чикаго White""";10807;https://xn--b1amp7bwb.com.ua/p610246575-zhenskij-klatch-chikago.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Травка 3""";10809;https://xn--b1amp7bwb.com.ua/p610246573-zhenskij-klatch-travka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Травка2 White""";10810;https://xn--b1amp7bwb.com.ua/p610246572-zhenskij-klatch-travka2.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Травка Brown""";10811;https://xn--b1amp7bwb.com.ua/p610246571-zhenskij-klatch-travka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Сюзанна Black""";10812;https://xn--b1amp7bwb.com.ua/p610246570-zhenskij-klatch-syuzanna.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Мира Black""";10814;https://xn--b1amp7bwb.com.ua/p610246568-zhenskij-klatch-mira.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Миссис Black""";10815;https://xn--b1amp7bwb.com.ua/p610246567-zhenskij-klatch-missis.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Сан-Франциско Gray""";10816;https://xn--b1amp7bwb.com.ua/p610246566-zhenskij-klatch-san.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Почтальонка Black""";10818;https://xn--b1amp7bwb.com.ua/p610246564-zhenskij-klatch-pochtalonka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Плетенка 2 Black""";10819;https://xn--b1amp7bwb.com.ua/p610246563-zhenskij-klatch-pletenka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Плетенка 2 Silver""";10820;https://xn--b1amp7bwb.com.ua/p610246562-zhenskij-klatch-pletenka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Неаполь Light pink""";10821;https://xn--b1amp7bwb.com.ua/p610246561-zhenskij-klatch-neapol.html;;шт.;1;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Монреаль Red""";10822;https://xn--b1amp7bwb.com.ua/p610246560-zhenskij-klatch-monreal.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Молодость 2 Light pink""";10823;https://xn--b1amp7bwb.com.ua/p610246559-zhenskij-klatch-molodost.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Молодость White""";10824;https://xn--b1amp7bwb.com.ua/p610246558-zhenskij-klatch-molodost.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Луна Black""";10826;https://xn--b1amp7bwb.com.ua/p610246555-zhenskij-klatch-luna.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Крошка 2 Green""";10827;https://xn--b1amp7bwb.com.ua/p610246553-zhenskij-klatch-kroshka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Филадельфия Brown""";10830;https://xn--b1amp7bwb.com.ua/p610246550-zhenskij-klatch-filadelfiya.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Кокетка White""";10831;https://xn--b1amp7bwb.com.ua/p610246549-zhenskij-klatch-koketka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Кисточка White""";10832;https://xn--b1amp7bwb.com.ua/p610246548-zhenskij-klatch-kistochka.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Кари""";10833;https://xn--b1amp7bwb.com.ua/p610246547-zhenskij-klatch-kari.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Калифорния Khaki""";10834;https://xn--b1amp7bwb.com.ua/p610246546-zhenskij-klatch-kaliforniya.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Звездное небо Gold""";10836;https://xn--b1amp7bwb.com.ua/p610246544-zhenskij-klatch-zvezdnoe.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Эквадор""";10837;https://xn--b1amp7bwb.com.ua/p610246543-zhenskij-klatch-ekvador.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Диего Red""";10838;https://xn--b1amp7bwb.com.ua/p610246542-zhenskij-klatch-diego.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Гаити Dark Brown""";10840;https://xn--b1amp7bwb.com.ua/p610246540-zhenskij-klatch-gaiti.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Викки""";10841;https://xn--b1amp7bwb.com.ua/p610246539-zhenskij-klatch-vikki.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
"Женский клатч ""Полночь Bronze""";10842;https://xn--b1amp7bwb.com.ua/p610246538-zhenskij-klatch-polnoch.html;;шт.;0;;2018-10-27 00:00:00;2018-10-27 00:00:00;;1
